name,total_pop,white_alone,black_alone,hispanic_latino,state,county,tract,pct_white,pct_black,pct_hispanic,GEOID
Census Tract 8037.02; Cook County; Illinois,6154,4579,199,430,17,031,803702,74.4,3.2,7.0,17031803702
Census Tract 8038; Cook County; Illinois,4159,3380,43,354,17,031,803800,81.3,1.0,8.5,17031803800
Census Tract 8039.01; Cook County; Illinois,3702,2782,62,300,17,031,803901,75.1,1.7,8.1,17031803901
Census Tract 8039.02; Cook County; Illinois,3498,2460,21,871,17,031,803902,70.3,0.6,24.9,17031803902
Census Tract 8040; Cook County; Illinois,4672,3182,11,1267,17,031,804000,68.1,0.2,27.1,17031804000
Census Tract 8041.02; Cook County; Illinois,6865,5134,127,113,17,031,804102,74.8,1.8,1.6,17031804102
Census Tract 8041.04; Cook County; Illinois,5176,3561,16,104,17,031,804104,68.8,0.3,2.0,17031804104
Census Tract 8041.05; Cook County; Illinois,4219,3122,138,324,17,031,804105,74.0,3.3,7.7,17031804105
Census Tract 8041.06; Cook County; Illinois,7232,4471,13,223,17,031,804106,61.8,0.2,3.1,17031804106
Census Tract 8041.08; Cook County; Illinois,4577,1667,617,444,17,031,804108,36.4,13.5,9.7,17031804108
Census Tract 8041.09; Cook County; Illinois,3138,2466,54,150,17,031,804109,78.6,1.7,4.8,17031804109
Census Tract 8042.02; Cook County; Illinois,7853,4738,10,197,17,031,804202,60.3,0.1,2.5,17031804202
Census Tract 8042.03; Cook County; Illinois,3215,1910,0,0,17,031,804203,59.4,0.0,0.0,17031804203
Census Tract 8042.04; Cook County; Illinois,5281,3836,136,224,17,031,804204,72.6,2.6,4.2,17031804204
Census Tract 8043.05; Cook County; Illinois,7790,3126,393,3494,17,031,804305,40.1,5.0,44.9,17031804305
Census Tract 8043.06; Cook County; Illinois,6379,2217,172,3500,17,031,804306,34.8,2.7,54.9,17031804306
Census Tract 8043.08; Cook County; Illinois,4752,2632,396,916,17,031,804308,55.4,8.3,19.3,17031804308
Census Tract 8043.09; Cook County; Illinois,3311,1113,73,1888,17,031,804309,33.6,2.2,57.0,17031804309
Census Tract 8043.12; Cook County; Illinois,1888,887,0,50,17,031,804312,47.0,0.0,2.6,17031804312
Census Tract 8043.13; Cook County; Illinois,6913,2226,382,2098,17,031,804313,32.2,5.5,30.3,17031804313
Census Tract 8043.14; Cook County; Illinois,1409,858,0,247,17,031,804314,60.9,0.0,17.5,17031804314
Census Tract 8043.15; Cook County; Illinois,2547,1389,0,439,17,031,804315,54.5,0.0,17.2,17031804315
Census Tract 8043.16; Cook County; Illinois,4514,2511,19,807,17,031,804316,55.6,0.4,17.9,17031804316
Census Tract 8044.03; Cook County; Illinois,6895,2464,298,3280,17,031,804403,35.7,4.3,47.6,17031804403
Census Tract 8044.04; Cook County; Illinois,5567,1576,68,3613,17,031,804404,28.3,1.2,64.9,17031804404
Census Tract 8044.05; Cook County; Illinois,3348,327,569,2215,17,031,804405,9.8,17.0,66.2,17031804405
Census Tract 8044.06; Cook County; Illinois,5798,1357,372,2935,17,031,804406,23.4,6.4,50.6,17031804406
Census Tract 8045.05; Cook County; Illinois,3644,2247,88,881,17,031,804505,61.7,2.4,24.2,17031804505
Census Tract 8045.06; Cook County; Illinois,5248,3216,120,872,17,031,804506,61.3,2.3,16.6,17031804506
Census Tract 8045.08; Cook County; Illinois,2345,513,209,1315,17,031,804508,21.9,8.9,56.1,17031804508
Census Tract 8045.09; Cook County; Illinois,6440,1540,146,4232,17,031,804509,23.9,2.3,65.7,17031804509
Census Tract 8045.10; Cook County; Illinois,5389,701,260,3975,17,031,804510,13.0,4.8,73.8,17031804510
Census Tract 8045.11; Cook County; Illinois,2234,330,80,1543,17,031,804511,14.8,3.6,69.1,17031804511
Census Tract 8045.12; Cook County; Illinois,3555,1641,471,250,17,031,804512,46.2,13.2,7.0,17031804512
Census Tract 8045.13; Cook County; Illinois,3753,2204,295,480,17,031,804513,58.7,7.9,12.8,17031804513
Census Tract 8045.14; Cook County; Illinois,5381,2704,96,734,17,031,804514,50.3,1.8,13.6,17031804514
Census Tract 8046.03; Cook County; Illinois,6368,2282,790,1420,17,031,804603,35.8,12.4,22.3,17031804603
Census Tract 8046.06; Cook County; Illinois,6349,4476,68,399,17,031,804606,70.5,1.1,6.3,17031804606
Census Tract 8046.07; Cook County; Illinois,7334,4768,85,820,17,031,804607,65.0,1.2,11.2,17031804607
Census Tract 8046.08; Cook County; Illinois,3634,1564,95,450,17,031,804608,43.0,2.6,12.4,17031804608
Census Tract 8046.09; Cook County; Illinois,5993,2675,74,148,17,031,804609,44.6,1.2,2.5,17031804609
Census Tract 8046.10; Cook County; Illinois,2684,1858,21,206,17,031,804610,69.2,0.8,7.7,17031804610
Census Tract 8046.11; Cook County; Illinois,4233,2976,57,355,17,031,804611,70.3,1.3,8.4,17031804611
Census Tract 8047.01; Cook County; Illinois,5947,2229,553,1666,17,031,804701,37.5,9.3,28.0,17031804701
Census Tract 8047.05; Cook County; Illinois,4594,1863,562,931,17,031,804705,40.6,12.2,20.3,17031804705
Census Tract 8047.06; Cook County; Illinois,2255,1359,12,437,17,031,804706,60.3,0.5,19.4,17031804706
Census Tract 8047.09; Cook County; Illinois,8425,3720,221,2108,17,031,804709,44.2,2.6,25.0,17031804709
Census Tract 8047.10; Cook County; Illinois,3836,2667,43,352,17,031,804710,69.5,1.1,9.2,17031804710
Census Tract 8047.11; Cook County; Illinois,8272,3193,1184,1350,17,031,804711,38.6,14.3,16.3,17031804711
Census Tract 8047.12; Cook County; Illinois,5431,2862,795,481,17,031,804712,52.7,14.6,8.9,17031804712
Census Tract 8047.13; Cook County; Illinois,5097,2144,368,417,17,031,804713,42.1,7.2,8.2,17031804713
Census Tract 8047.14; Cook County; Illinois,3269,2140,16,375,17,031,804714,65.5,0.5,11.5,17031804714
Census Tract 8047.15; Cook County; Illinois,3777,695,67,1370,17,031,804715,18.4,1.8,36.3,17031804715
Census Tract 8047.16; Cook County; Illinois,4599,1927,98,652,17,031,804716,41.9,2.1,14.2,17031804716
Census Tract 8048.03; Cook County; Illinois,5381,3182,254,995,17,031,804803,59.1,4.7,18.5,17031804803
Census Tract 8048.04; Cook County; Illinois,5744,3235,278,863,17,031,804804,56.3,4.8,15.0,17031804804
Census Tract 8048.05; Cook County; Illinois,6820,4310,59,1088,17,031,804805,63.2,0.9,16.0,17031804805
Census Tract 8048.06; Cook County; Illinois,3765,1165,642,1175,17,031,804806,30.9,17.1,31.2,17031804806
Census Tract 8048.07; Cook County; Illinois,5547,3192,22,1606,17,031,804807,57.5,0.4,29.0,17031804807
Census Tract 8048.08; Cook County; Illinois,2768,1669,88,524,17,031,804808,60.3,3.2,18.9,17031804808
Census Tract 8048.09; Cook County; Illinois,4704,3546,152,330,17,031,804809,75.4,3.2,7.0,17031804809
Census Tract 8048.10; Cook County; Illinois,6552,4322,374,1015,17,031,804810,66.0,5.7,15.5,17031804810
Census Tract 8049.01; Cook County; Illinois,6319,5434,115,161,17,031,804901,86.0,1.8,2.5,17031804901
Census Tract 8049.02; Cook County; Illinois,6173,4265,76,872,17,031,804902,69.1,1.2,14.1,17031804902
Census Tract 8050.01; Cook County; Illinois,4966,4480,44,284,17,031,805001,90.2,0.9,5.7,17031805001
Census Tract 8050.02; Cook County; Illinois,7434,3617,189,2128,17,031,805002,48.7,2.5,28.6,17031805002
Census Tract 8051.05; Cook County; Illinois,7301,2414,318,3057,17,031,805105,33.1,4.4,41.9,17031805105
Census Tract 8051.06; Cook County; Illinois,2925,2329,3,328,17,031,805106,79.6,0.1,11.2,17031805106
Census Tract 8051.07; Cook County; Illinois,6304,2161,557,2024,17,031,805107,34.3,8.8,32.1,17031805107
Census Tract 8051.08; Cook County; Illinois,6375,2454,484,2117,17,031,805108,38.5,7.6,33.2,17031805108
Census Tract 8051.09; Cook County; Illinois,4553,3054,45,1074,17,031,805109,67.1,1.0,23.6,17031805109
Census Tract 8051.10; Cook County; Illinois,4441,3719,3,501,17,031,805110,83.7,0.1,11.3,17031805110
Census Tract 8051.11; Cook County; Illinois,8036,3301,722,2440,17,031,805111,41.1,9.0,30.4,17031805111
Census Tract 8051.12; Cook County; Illinois,3312,1558,130,556,17,031,805112,47.0,3.9,16.8,17031805112
Census Tract 8052.01; Cook County; Illinois,3953,2459,65,113,17,031,805201,62.2,1.6,2.9,17031805201
Census Tract 8052.02; Cook County; Illinois,3891,2276,94,178,17,031,805202,58.5,2.4,4.6,17031805202
Census Tract 8053.01; Cook County; Illinois,3179,1480,0,235,17,031,805301,46.6,0.0,7.4,17031805301
Census Tract 8053.02; Cook County; Illinois,3896,2408,22,259,17,031,805302,61.8,0.6,6.6,17031805302
Census Tract 8054.01; Cook County; Illinois,4618,2967,95,807,17,031,805401,64.2,2.1,17.5,17031805401
Census Tract 8054.02; Cook County; Illinois,4907,3210,48,436,17,031,805402,65.4,1.0,8.9,17031805402
Census Tract 8055.01; Cook County; Illinois,3518,2805,81,384,17,031,805501,79.7,2.3,10.9,17031805501
Census Tract 8055.02; Cook County; Illinois,4335,4023,3,156,17,031,805502,92.8,0.1,3.6,17031805502
Census Tract 8056; Cook County; Illinois,4794,4245,0,268,17,031,805600,88.5,0.0,5.6,17031805600
Census Tract 8057.01; Cook County; Illinois,5361,4402,105,543,17,031,805701,82.1,2.0,10.1,17031805701
Census Tract 8057.02; Cook County; Illinois,2036,1718,0,82,17,031,805702,84.4,0.0,4.0,17031805702
Census Tract 8058.01; Cook County; Illinois,2360,1920,0,106,17,031,805801,81.4,0.0,4.5,17031805801
Census Tract 8058.02; Cook County; Illinois,5440,4769,43,289,17,031,805802,87.7,0.8,5.3,17031805802
Census Tract 8059.01; Cook County; Illinois,4404,2868,85,712,17,031,805901,65.1,1.9,16.2,17031805901
Census Tract 8059.02; Cook County; Illinois,6402,4211,90,433,17,031,805902,65.8,1.4,6.8,17031805902
Census Tract 8060.01; Cook County; Illinois,5742,2814,334,643,17,031,806001,49.0,5.8,11.2,17031806001
Census Tract 8060.02; Cook County; Illinois,7235,3093,438,564,17,031,806002,42.8,6.1,7.8,17031806002
Census Tract 8060.04; Cook County; Illinois,8661,4375,99,1473,17,031,806004,50.5,1.1,17.0,17031806004
Census Tract 8060.05; Cook County; Illinois,2713,423,183,898,17,031,806005,15.6,6.7,33.1,17031806005
Census Tract 8060.06; Cook County; Illinois,4417,2276,35,353,17,031,806006,51.5,0.8,8.0,17031806006
Census Tract 8061.02; Cook County; Illinois,4325,2755,411,528,17,031,806102,63.7,9.5,12.2,17031806102
Census Tract 8061.03; Cook County; Illinois,5296,3152,78,1106,17,031,806103,59.5,1.5,20.9,17031806103
Census Tract 8061.04; Cook County; Illinois,4132,1879,589,748,17,031,806104,45.5,14.3,18.1,17031806104
Census Tract 8062.01; Cook County; Illinois,5130,2953,229,1198,17,031,806201,57.6,4.5,23.4,17031806201
Census Tract 8062.02; Cook County; Illinois,4939,3373,139,807,17,031,806202,68.3,2.8,16.3,17031806202
Census Tract 8063; Cook County; Illinois,4430,2947,131,982,17,031,806300,66.5,3.0,22.2,17031806300
Census Tract 8064; Cook County; Illinois,2396,1560,45,487,17,031,806400,65.1,1.9,20.3,17031806400
Census Tract 8065.01; Cook County; Illinois,2382,672,127,1217,17,031,806501,28.2,5.3,51.1,17031806501
Census Tract 8065.02; Cook County; Illinois,3973,2079,144,1412,17,031,806502,52.3,3.6,35.5,17031806502
Census Tract 8066; Cook County; Illinois,3486,2315,28,733,17,031,806600,66.4,0.8,21.0,17031806600
Census Tract 8067; Cook County; Illinois,4266,2748,338,434,17,031,806700,64.4,7.9,10.2,17031806700
Census Tract 8068.01; Cook County; Illinois,4334,2602,307,230,17,031,806801,60.0,7.1,5.3,17031806801
Census Tract 8068.02; Cook County; Illinois,3293,1607,85,911,17,031,806802,48.8,2.6,27.7,17031806802
Census Tract 8069; Cook County; Illinois,5524,2401,310,631,17,031,806900,43.5,5.6,11.4,17031806900
Census Tract 8070; Cook County; Illinois,5283,2423,927,602,17,031,807000,45.9,17.5,11.4,17031807000
Census Tract 8071; Cook County; Illinois,3850,2826,201,374,17,031,807100,73.4,5.2,9.7,17031807100
Census Tract 8072; Cook County; Illinois,6056,2900,744,836,17,031,807200,47.9,12.3,13.8,17031807200
Census Tract 8073; Cook County; Illinois,8095,3146,654,370,17,031,807300,38.9,8.1,4.6,17031807300
Census Tract 8074; Cook County; Illinois,6960,3071,1058,596,17,031,807400,44.1,15.2,8.6,17031807400
Census Tract 8075; Cook County; Illinois,3325,1503,202,373,17,031,807500,45.2,6.1,11.2,17031807500
Census Tract 8076; Cook County; Illinois,6319,2622,407,870,17,031,807600,41.5,6.4,13.8,17031807600
Census Tract 8077; Cook County; Illinois,6151,2598,676,1045,17,031,807700,42.2,11.0,17.0,17031807700
Census Tract 8078; Cook County; Illinois,2718,1716,29,106,17,031,807800,63.1,1.1,3.9,17031807800
Census Tract 8079; Cook County; Illinois,4345,2613,260,526,17,031,807900,60.1,6.0,12.1,17031807900
Census Tract 8080.01; Cook County; Illinois,3584,2007,44,409,17,031,808001,56.0,1.2,11.4,17031808001
Census Tract 8080.02; Cook County; Illinois,5339,3588,162,314,17,031,808002,67.2,3.0,5.9,17031808002
Census Tract 8081; Cook County; Illinois,3837,3073,187,180,17,031,808100,80.1,4.9,4.7,17031808100
Census Tract 8082; Cook County; Illinois,5806,3395,130,663,17,031,808200,58.5,2.2,11.4,17031808200
Census Tract 8083.01; Cook County; Illinois,6276,3328,63,412,17,031,808301,53.0,1.0,6.6,17031808301
Census Tract 8083.02; Cook County; Illinois,4707,2275,97,200,17,031,808302,48.3,2.1,4.2,17031808302
Census Tract 8084; Cook County; Illinois,4297,2530,186,243,17,031,808400,58.9,4.3,5.7,17031808400
Census Tract 8085; Cook County; Illinois,4334,2790,70,420,17,031,808500,64.4,1.6,9.7,17031808500
Census Tract 8086; Cook County; Illinois,2288,1802,29,119,17,031,808600,78.8,1.3,5.2,17031808600
Census Tract 8087.02; Cook County; Illinois,5244,3000,398,633,17,031,808702,57.2,7.6,12.1,17031808702
Census Tract 8088; Cook County; Illinois,3921,3179,55,93,17,031,808800,81.1,1.4,2.4,17031808800
Census Tract 8089; Cook County; Illinois,4160,3621,48,199,17,031,808900,87.0,1.2,4.8,17031808900
Census Tract 8090; Cook County; Illinois,4044,3473,201,216,17,031,809000,85.9,5.0,5.3,17031809000
Census Tract 8091; Cook County; Illinois,3287,2757,99,99,17,031,809100,83.9,3.0,3.0,17031809100
Census Tract 8092; Cook County; Illinois,4857,611,3012,489,17,031,809200,12.6,62.0,10.1,17031809200
Census Tract 8093; Cook County; Illinois,4799,2677,453,704,17,031,809300,55.8,9.4,14.7,17031809300
Census Tract 8094.01; Cook County; Illinois,2879,2107,86,362,17,031,809401,73.2,3.0,12.6,17031809401
Census Tract 8094.02; Cook County; Illinois,2713,1584,106,147,17,031,809402,58.4,3.9,5.4,17031809402
Census Tract 8095; Cook County; Illinois,4183,2669,319,229,17,031,809500,63.8,7.6,5.5,17031809500
Census Tract 8096; Cook County; Illinois,3226,1256,1099,429,17,031,809600,38.9,34.1,13.3,17031809600
Census Tract 8097; Cook County; Illinois,3726,1522,1117,654,17,031,809700,40.8,30.0,17.6,17031809700
Census Tract 8098; Cook County; Illinois,2776,1782,374,120,17,031,809800,64.2,13.5,4.3,17031809800
Census Tract 8099; Cook County; Illinois,2760,1983,100,213,17,031,809900,71.8,3.6,7.7,17031809900
Census Tract 8100; Cook County; Illinois,5359,4314,194,224,17,031,810000,80.5,3.6,4.2,17031810000
Census Tract 8101; Cook County; Illinois,4615,3112,358,562,17,031,810100,67.4,7.8,12.2,17031810100
Census Tract 8102; Cook County; Illinois,6699,2094,2606,1463,17,031,810200,31.3,38.9,21.8,17031810200
Census Tract 8103.01; Cook County; Illinois,4604,1392,1171,1573,17,031,810301,30.2,25.4,34.2,17031810301
Census Tract 8103.02; Cook County; Illinois,3329,1908,619,304,17,031,810302,57.3,18.6,9.1,17031810302
Census Tract 8104; Cook County; Illinois,5726,5152,58,153,17,031,810400,90.0,1.0,2.7,17031810400
Census Tract 8105.01; Cook County; Illinois,5259,4296,66,522,17,031,810501,81.7,1.3,9.9,17031810501
Census Tract 8105.02; Cook County; Illinois,5846,4361,48,847,17,031,810502,74.6,0.8,14.5,17031810502
Census Tract 8106; Cook County; Illinois,4783,2843,63,1191,17,031,810600,59.4,1.3,24.9,17031810600
Census Tract 8107.01; Cook County; Illinois,4579,2666,0,1722,17,031,810701,58.2,0.0,37.6,17031810701
Census Tract 8107.02; Cook County; Illinois,4048,2152,107,1512,17,031,810702,53.2,2.6,37.4,17031810702
Census Tract 8108; Cook County; Illinois,5309,2534,48,2175,17,031,810800,47.7,0.9,41.0,17031810800
Census Tract 8109; Cook County; Illinois,6324,3641,302,2116,17,031,810900,57.6,4.8,33.5,17031810900
Census Tract 8110; Cook County; Illinois,4021,2954,32,842,17,031,811000,73.5,0.8,20.9,17031811000
Census Tract 8111; Cook County; Illinois,6876,4492,3,2261,17,031,811100,65.3,0.0,32.9,17031811100
Census Tract 8112; Cook County; Illinois,5198,2690,0,2341,17,031,811200,51.8,0.0,45.0,17031811200
Census Tract 8113.01; Cook County; Illinois,4302,1134,107,2992,17,031,811301,26.4,2.5,69.5,17031811301
Census Tract 8113.02; Cook County; Illinois,3988,585,215,3108,17,031,811302,14.7,5.4,77.9,17031811302
Census Tract 8114.01; Cook County; Illinois,4849,1647,44,2785,17,031,811401,34.0,0.9,57.4,17031811401
Census Tract 8114.02; Cook County; Illinois,4218,1405,70,2450,17,031,811402,33.3,1.7,58.1,17031811402
Census Tract 8115; Cook County; Illinois,6210,3026,0,3093,17,031,811500,48.7,0.0,49.8,17031811500
Census Tract 8116; Cook County; Illinois,5827,3753,73,1396,17,031,811600,64.4,1.3,24.0,17031811600
Census Tract 8117.01; Cook County; Illinois,3491,721,8,2608,17,031,811701,20.7,0.2,74.7,17031811701
Census Tract 8117.02; Cook County; Illinois,5516,1730,134,3432,17,031,811702,31.4,2.4,62.2,17031811702
Census Tract 8118; Cook County; Illinois,5542,1841,176,3263,17,031,811800,33.2,3.2,58.9,17031811800
Census Tract 8119; Cook County; Illinois,6126,4851,358,328,17,031,811900,79.2,5.8,5.4,17031811900
Census Tract 8120; Cook County; Illinois,5442,4617,102,284,17,031,812000,84.8,1.9,5.2,17031812000
Census Tract 8121; Cook County; Illinois,4836,2589,1527,289,17,031,812100,53.5,31.6,6.0,17031812100
Census Tract 8122; Cook County; Illinois,3758,2647,516,351,17,031,812200,70.4,13.7,9.3,17031812200
Census Tract 8123.01; Cook County; Illinois,5184,2967,607,680,17,031,812301,57.2,11.7,13.1,17031812301
Census Tract 8123.02; Cook County; Illinois,2818,1986,314,250,17,031,812302,70.5,11.1,8.9,17031812302
Census Tract 8124; Cook County; Illinois,3295,2542,134,214,17,031,812400,77.1,4.1,6.5,17031812400
Census Tract 8125; Cook County; Illinois,3427,2000,905,334,17,031,812500,58.4,26.4,9.7,17031812500
Census Tract 8126; Cook County; Illinois,3588,1684,1182,266,17,031,812600,46.9,32.9,7.4,17031812600
Census Tract 8127; Cook County; Illinois,2981,1886,532,244,17,031,812700,63.3,17.8,8.2,17031812700
Census Tract 8128.01; Cook County; Illinois,3398,1884,930,167,17,031,812801,55.4,27.4,4.9,17031812801
Census Tract 8128.02; Cook County; Illinois,2826,1466,668,205,17,031,812802,51.9,23.6,7.3,17031812802
Census Tract 8129; Cook County; Illinois,4588,3311,689,352,17,031,812900,72.2,15.0,7.7,17031812900
Census Tract 8130; Cook County; Illinois,3828,2289,702,465,17,031,813000,59.8,18.3,12.1,17031813000
Census Tract 8131; Cook County; Illinois,4729,2121,1025,562,17,031,813100,44.9,21.7,11.9,17031813100
Census Tract 8132; Cook County; Illinois,4578,2952,407,611,17,031,813200,64.5,8.9,13.3,17031813200
Census Tract 8133.01; Cook County; Illinois,3292,130,53,3109,17,031,813301,3.9,1.6,94.4,17031813301
Census Tract 8133.02; Cook County; Illinois,2893,60,106,2727,17,031,813302,2.1,3.7,94.3,17031813302
Census Tract 8134; Cook County; Illinois,8214,1152,262,6669,17,031,813400,14.0,3.2,81.2,17031813400
Census Tract 8135; Cook County; Illinois,6298,404,237,5646,17,031,813500,6.4,3.8,89.6,17031813500
Census Tract 8136; Cook County; Illinois,5712,391,10,5296,17,031,813600,6.8,0.2,92.7,17031813600
Census Tract 8137.01; Cook County; Illinois,2896,99,184,2613,17,031,813701,3.4,6.4,90.2,17031813701
Census Tract 8137.02; Cook County; Illinois,4719,191,688,3840,17,031,813702,4.0,14.6,81.4,17031813702
Census Tract 8138.01; Cook County; Illinois,3282,45,54,3183,17,031,813801,1.4,1.6,97.0,17031813801
Census Tract 8138.02; Cook County; Illinois,4386,407,100,3847,17,031,813802,9.3,2.3,87.7,17031813802
Census Tract 8139; Cook County; Illinois,6821,461,475,5845,17,031,813900,6.8,7.0,85.7,17031813900
Census Tract 8140; Cook County; Illinois,4507,467,84,3917,17,031,814000,10.4,1.9,86.9,17031814000
Census Tract 8141; Cook County; Illinois,4793,223,70,4364,17,031,814100,4.7,1.5,91.0,17031814100
Census Tract 8142; Cook County; Illinois,8122,407,120,7522,17,031,814200,5.0,1.5,92.6,17031814200
Census Tract 8143; Cook County; Illinois,4740,305,97,4221,17,031,814300,6.4,2.0,89.1,17031814300
Census Tract 8144; Cook County; Illinois,7652,1086,73,6384,17,031,814400,14.2,1.0,83.4,17031814400
Census Tract 8145; Cook County; Illinois,5862,853,119,4791,17,031,814500,14.6,2.0,81.7,17031814500
Census Tract 8146; Cook County; Illinois,5956,1385,397,3817,17,031,814600,23.3,6.7,64.1,17031814600
Census Tract 8147; Cook County; Illinois,5071,1284,214,3150,17,031,814700,25.3,4.2,62.1,17031814700
Census Tract 8148; Cook County; Illinois,6108,1980,756,3065,17,031,814800,32.4,12.4,50.2,17031814800
Census Tract 8149; Cook County; Illinois,6566,1695,1090,3076,17,031,814900,25.8,16.6,46.8,17031814900
Census Tract 8150; Cook County; Illinois,3839,629,381,2729,17,031,815000,16.4,9.9,71.1,17031815000
Census Tract 8151; Cook County; Illinois,4801,575,811,3301,17,031,815100,12.0,16.9,68.8,17031815100
Census Tract 8152; Cook County; Illinois,7542,1722,296,5484,17,031,815200,22.8,3.9,72.7,17031815200
Census Tract 8153; Cook County; Illinois,3538,1465,34,1902,17,031,815300,41.4,1.0,53.8,17031815300
Census Tract 8154; Cook County; Illinois,5318,2792,316,1941,17,031,815400,52.5,5.9,36.5,17031815400
Census Tract 8155; Cook County; Illinois,7817,1284,352,6045,17,031,815500,16.4,4.5,77.3,17031815500
Census Tract 8156; Cook County; Illinois,5462,3960,143,1114,17,031,815600,72.5,2.6,20.4,17031815600
Census Tract 8157.01; Cook County; Illinois,3835,2656,19,1024,17,031,815701,69.3,0.5,26.7,17031815701
Census Tract 8157.02; Cook County; Illinois,5383,2989,44,2090,17,031,815702,55.5,0.8,38.8,17031815702
Census Tract 8158; Cook County; Illinois,1720,1332,45,262,17,031,815800,77.4,2.6,15.2,17031815800
Census Tract 8159; Cook County; Illinois,4756,2391,1359,375,17,031,815900,50.3,28.6,7.9,17031815900
Census Tract 8160; Cook County; Illinois,3441,2213,600,221,17,031,816000,64.3,17.4,6.4,17031816000
Census Tract 8161; Cook County; Illinois,5968,3128,1619,744,17,031,816100,52.4,27.1,12.5,17031816100
Census Tract 8162; Cook County; Illinois,4634,1667,341,2500,17,031,816200,36.0,7.4,53.9,17031816200
Census Tract 8163; Cook County; Illinois,4861,823,62,3895,17,031,816300,16.9,1.3,80.1,17031816300
Census Tract 8164.01; Cook County; Illinois,3761,303,29,3423,17,031,816401,8.1,0.8,91.0,17031816401
Census Tract 8164.02; Cook County; Illinois,4980,381,260,4339,17,031,816402,7.7,5.2,87.1,17031816402
Census Tract 8165; Cook County; Illinois,4045,595,62,3368,17,031,816500,14.7,1.5,83.3,17031816500
Census Tract 8166; Cook County; Illinois,4370,157,53,4072,17,031,816600,3.6,1.2,93.2,17031816600
Census Tract 8167; Cook County; Illinois,2810,444,125,1960,17,031,816700,15.8,4.4,69.8,17031816700
Census Tract 8168; Cook County; Illinois,5536,1523,1379,2480,17,031,816800,27.5,24.9,44.8,17031816800
Census Tract 8169; Cook County; Illinois,5907,165,3396,2097,17,031,816900,2.8,57.5,35.5,17031816900
Census Tract 8170; Cook County; Illinois,4982,181,3357,1384,17,031,817000,3.6,67.4,27.8,17031817000
Census Tract 8171.01; Cook County; Illinois,4802,198,3921,598,17,031,817101,4.1,81.7,12.5,17031817101
Census Tract 8171.02; Cook County; Illinois,2920,127,2412,219,17,031,817102,4.3,82.6,7.5,17031817102
Census Tract 8172; Cook County; Illinois,4488,97,3276,1014,17,031,817200,2.2,73.0,22.6,17031817200
Census Tract 8173; Cook County; Illinois,2868,74,1506,1200,17,031,817300,2.6,52.5,41.8,17031817300
Census Tract 8174; Cook County; Illinois,3982,413,769,2560,17,031,817400,10.4,19.3,64.3,17031817400
Census Tract 8175; Cook County; Illinois,3470,467,1918,830,17,031,817500,13.5,55.3,23.9,17031817500
Census Tract 8176; Cook County; Illinois,3460,219,2680,523,17,031,817600,6.3,77.5,15.1,17031817600
Census Tract 8177; Cook County; Illinois,5117,54,3923,1003,17,031,817700,1.1,76.7,19.6,17031817700
Census Tract 8179; Cook County; Illinois,5875,599,4601,589,17,031,817900,10.2,78.3,10.0,17031817900
Census Tract 8180; Cook County; Illinois,4153,1386,1499,915,17,031,818000,33.4,36.1,22.0,17031818000
Census Tract 8181; Cook County; Illinois,2253,1286,205,541,17,031,818100,57.1,9.1,24.0,17031818100
Census Tract 8182; Cook County; Illinois,4655,1718,1678,1071,17,031,818200,36.9,36.0,23.0,17031818200
Census Tract 8183; Cook County; Illinois,6424,805,3195,2279,17,031,818300,12.5,49.7,35.5,17031818300
Census Tract 8184.01; Cook County; Illinois,3062,1388,959,671,17,031,818401,45.3,31.3,21.9,17031818401
Census Tract 8184.02; Cook County; Illinois,3198,1758,654,649,17,031,818402,55.0,20.5,20.3,17031818402
Census Tract 8185; Cook County; Illinois,5693,4507,510,538,17,031,818500,79.2,9.0,9.5,17031818500
Census Tract 8186; Cook County; Illinois,4764,3812,81,611,17,031,818600,80.0,1.7,12.8,17031818600
Census Tract 8187; Cook County; Illinois,3871,2815,75,641,17,031,818700,72.7,1.9,16.6,17031818700
Census Tract 8188; Cook County; Illinois,5395,4508,105,652,17,031,818800,83.6,1.9,12.1,17031818800
Census Tract 8189; Cook County; Illinois,4683,3188,168,1035,17,031,818900,68.1,3.6,22.1,17031818900
Census Tract 8190; Cook County; Illinois,4589,3971,22,392,17,031,819000,86.5,0.5,8.5,17031819000
Census Tract 8191; Cook County; Illinois,4004,1922,98,1959,17,031,819100,48.0,2.4,48.9,17031819100
Census Tract 8192; Cook County; Illinois,6690,2530,229,3728,17,031,819200,37.8,3.4,55.7,17031819200
Census Tract 8193; Cook County; Illinois,2700,1910,68,626,17,031,819300,70.7,2.5,23.2,17031819300
Census Tract 8194; Cook County; Illinois,5663,3809,438,1371,17,031,819400,67.3,7.7,24.2,17031819400
Census Tract 8195; Cook County; Illinois,3448,2199,373,755,17,031,819500,63.8,10.8,21.9,17031819500
Census Tract 8196; Cook County; Illinois,4015,3554,29,326,17,031,819600,88.5,0.7,8.1,17031819600
Census Tract 8197; Cook County; Illinois,5743,5119,38,243,17,031,819700,89.1,0.7,4.2,17031819700
Census Tract 8198.01; Cook County; Illinois,5161,4554,24,364,17,031,819801,88.2,0.5,7.1,17031819801
Census Tract 8198.02; Cook County; Illinois,2463,2223,0,123,17,031,819802,90.3,0.0,5.0,17031819802
Census Tract 8199; Cook County; Illinois,3257,3021,3,157,17,031,819900,92.8,0.1,4.8,17031819900
